Day,Month,Year,Risk Trader,CUSTOMER_ID,Unnamed: 5,SOURCE,ORIGINAL FLAG,CURRENT_FLAG,date,SINGLE_PROPORTION_30D,MARKET_MARGIN_30D,TURNOVER_PER_BET_30D,DEPOSIT_MAX_30D,SHIELD_REJECTION_30D,LIVE_PROPORTION_30D,GGR_PER_BET_30D,MARGIN_30D,MARGIN_PER_BET_30D,CLOSING_LINE_VALUE_30D,MAX_STAKE_RATIO_30D,MARKET_TYPE_SCORE_30D,BET_SCORE_30D,TIME_BEFORE_EVENT_30D,LATE_BET_ACTION_COUNT_30D,LATE_BET_STOLEN_AMOUNT_EURO_30D,SINGLE_PROPORTION_10D,MARKET_MARGIN_10D,TURNOVER_PER_BET_10D,DEPOSIT_MAX_10D,SHIELD_REJECTION_10D,LIVE_PROPORTION_10D,GGR_PER_BET_10D,MARGIN_10D,MARGIN_PER_BET_10D,CLOSING_LINE_VALUE_10D,MAX_STAKE_RATIO_10D,MARKET_TYPE_SCORE_10D,BET_SCORE_10D,TIME_BEFORE_EVENT_10D,LATE_BET_ACTION_COUNT_10D,LATE_BET_STOLEN_AMOUNT_EURO_10D,SELECTION_DIVERSITY_LAST_0_DAYS,SHARP_SHARE_LAST_0_DAYS,YELLOW_BREAKOUT_LAST_0_DAYS,RISKY_RING_RATIO_LAST_0_DAYS,SINGLE_PROPORTION_365D,MARKET_MARGIN_365D,TURNOVER_PER_BET_365D,DEPOSIT_MAX_365D,SHIELD_REJECTION_365D,LIVE_PROPORTION_365D,GGR_PER_BET_365D,MARGIN_PER_BET_365D,MARGIN_365D,CLOSING_LINE_VALUE_365D,MARKET_TYPE_SCORE_365D,BET_SCORE_365D,SHARP_SHARE_365D,TIME_BEFORE_EVENT_365D,MAX_STAKE_RATIO_365D,SINGLE_PROPORTION_180D,MARKET_MARGIN_180D,TURNOVER_PER_BET_180D,DEPOSIT_MAX_180D,SHIELD_REJECTION_180D,LIVE_PROPORTION_180D,GGR_PER_BET_180D,MARGIN_PER_BET_180D,MARGIN_180D,CLOSING_LINE_VALUE_180D,MARKET_TYPE_SCORE_180D,BET_SCORE_180D,SHARP_SHARE_180D,TIME_BEFORE_EVENT_180D,MAX_STAKE_RATIO_180D,SINGLE_PROPORTION_90D,MARKET_MARGIN_90D,TURNOVER_PER_BET_90D,DEPOSIT_MAX_90D,SHIELD_REJECTION_90D,LIVE_PROPORTION_90D,GGR_PER_BET_90D,MARGIN_PER_BET_90D,MARGIN_90D,CLOSING_LINE_VALUE_90D,MARKET_TYPE_SCORE_90D,BET_SCORE_90D,SHARP_SHARE_90D,TIME_BEFORE_EVENT_90D,MAX_STAKE_RATIO_90D,LATE_BET_ACTION_COUNT_90D,LATE_BET_STOLEN_AMOUNT_EURO_90D,SHARP_SHARE_30D,SHARP_SHARE_10D,has_previous,days_since_previous,previous_label,NB_BET_LAST_10_DAYS,NB_BET_LAST_30_DAYS,NB_BET_LAST_90_DAYS,NB_BET_LAST_180_DAYS,NB_BET_LAST_365_DAYS,TURNOVER_LAST_10_DAYS,TURNOVER_LAST_30_DAYS,TURNOVER_LAST_90_DAYS,TURNOVER_LAST_180_DAYS,TURNOVER_LAST_365_DAYS,DEPOSIT_LAST_10_DAYS,DEPOSIT_LAST_30_DAYS,DEPOSIT_LAST_90_DAYS,DEPOSIT_LAST_180_DAYS,DEPOSIT_LAST_365_DAYS,GGR_LAST_10_DAYS,GGR_LAST_30_DAYS,GGR_LAST_90_DAYS,GGR_LAST_180_DAYS,GGR_LAST_365_DAYS
5.0,2.0,2025.0,Damian,22937975,,PRS model v2 - risk,bluish,Bluish,2025-02-04,0.75,0.1287603635724691,7.313495589545455,94.39,0.5,0.1511627790697674,1.3036144254545454,0.1782477899237831,0.4991467581206818,1.285542823200502,0.125958457447497,-0.0228400098324376,0.571411205877622,6.637155593789567,0.0,0.0,0.0,,4.581103354285714,0.0,0.0,0.1999999846153846,4.3827741471428565,0.9567071092256184,0.9164285714285716,1.4617086331395233,0.0445631348695287,0.0,0.4427855691073594,0.0,0.0,0.0,,,0.0,0.0,0.312280701754386,0.1627562510326244,8.645089755291115,3645.88364,0.4864864324324324,0.1102974649885583,1.9126939192979624,0.155464549644262,0.2212462766077347,1.0865453496295183,-0.0230136071029531,0.6462726334858832,0.0508198484684866,12.937182762392917,0.0399918560070092,0.4120878791208791,0.1638575748213987,11.849825979030662,2143.42,0.4864864324324324,0.105193034620506,2.2645065339285972,-0.0947254928580255,0.1911004041692913,1.1704187792235874,-0.0253685862283987,0.6613885337941509,0.0983838117079233,15.751476253579124,0.1920757618311368,0.5692308,0.1357328264167132,10.242893824936743,785.8900000000001,0.5454545,0.13671873046875,-0.448178262151911,-0.134363962936443,-0.0437550432341036,1.1763830329751024,-0.0395207776949737,0.6467578623496866,0.2075503545160608,25.563397393255592,0.1951578101008443,,,,0.0,1.0,108.0,0.5,14.0,22.0,83.0,201.0,589.0,64.13544696,160.89690297,809.1886121699998,2322.56589189,5048.732417089999,0.0,53.96,147.99,162.13,162.13,61.35883806,28.67951736,-35.40608271000003,443.84328065000005,1117.0132488699996
5.0,2.0,2025.0,Damian,52763574,,PRS model v2 - risk,No flag,No flag,2025-02-04,1.0,0.1562470178056546,0.4154689353846154,,,0.0,0.2808176307692307,0.6759052406872743,0.4267620367507692,0.9385779978353048,3.372243555823082e-05,-0.0223263792212411,,21.127237212018976,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,1.0,0.1562470178056546,0.4154689353846154,4.61,,0.0,0.2808176307692308,0.4267620367507692,0.6759052406872743,0.9385779978353046,-0.0223263792212411,,,21.127237212018976,3.372243555823082e-05,1.0,0.1562470178056546,0.4154689353846154,4.61,,0.0,0.2808176307692308,0.4267620367507692,0.6759052406872742,0.9385779978353048,-0.0223263792212411,,,21.127237212018976,3.372243555823082e-05,1.0,0.1562470178056546,0.4154689353846154,4.61,,0.0,0.2808176307692308,0.4267620367507692,0.6759052406872743,0.9385779978353048,-0.0223263792212411,,,21.127237212018972,3.372243555823082e-05,,,,0.0,0.0,,0.0,,13.0,13.0,13.0,13.0,,5.40109616,5.40109616,5.40109616,5.40109616,0.0,,4.61,4.61,4.61,,3.6506292,3.6506292,3.6506292,3.6506292
5.0,2.0,2025.0,Damian,20021912,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.5,0.0262303967492238,4.52000000879992,,,0.0533333066666666,-1.00079999120008,-0.2214159268256061,0.48679999999996,1.0167294250518573,0.0106437854506325,-0.0459008718586616,0.6461491604696481,7.467724873901644,0.0,0.0,0.0,,5.0833333333332495,0.0,0.0,0.2307691538461538,-4.9183333333334165,-0.9675409836066392,0.0974999999999999,1.0474370153358123,0.0178431514191298,0.0,0.7779266530874974,0.0,0.0,0.0,,,0.0,0.0,0.7678571428571429,0.0946156575480259,8.770281694225293,120.0,0.333333,0.0759493544303797,-1.1763380240845207,0.0953578291365915,-0.1341277355844014,0.9720079155403912,-0.0292482385371763,0.4638262186198265,0.0906258033334318,18.142857543759938,0.021009138940613,0.6086956521739131,0.0679933934981631,7.838157902105131,45.0,,0.0560747663551401,-1.6847368347369207,-0.2215789473685001,-0.2149404051024897,1.0123031950036554,-0.0468033620176454,0.4608880956997799,0.1983658175476188,3.9325950856801906,0.009751990585315,0.7,0.0610276453527538,7.795714291999886,20.0,,0.0697674418604651,-2.5434285651429143,-0.3262857142858,-0.3262598486647709,1.0167294250518577,-0.0458064121628079,0.4530373763542623,0.2181520404201315,2.7463639332821694,0.009751990585315,,,,0.0,0.0,,0.0,12.0,25.0,35.0,38.0,71.0,61.0,113.00000022,272.85000021999997,297.85000028,622.69000029,0.0,,20.0,25.0,25.0,-59.02,-25.019999779999992,-89.01999978,-64.01999972,-83.51999971000001
5.0,2.0,2025.0,Damian,14561378,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.3846150769230769,0.2252682293265819,1.0038461615384615,,,0.0232562790697674,1.0038461615384615,1.0,1.0,0.984177927928,0.003280057078867,-0.1012131958432261,0.6236038051717063,5.645631048248515,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.6120906675062973,0.178903451855497,1.12787154226702,290.0,,0.0468262434963579,0.2226196528211536,0.1943166213380377,0.1973803261084776,1.022955264268829,-0.0344059381670228,0.6424858826461307,0.0398902837168373,36.69087983088071,0.0035257267810269,0.5570775958904111,0.1731241285059325,0.9081963542008996,80.0,,0.0331588516579406,0.0186529747260205,0.0926764398028333,0.0205384822782958,1.0263763077514638,-0.0462369670618891,0.6636441780461838,0.0477773024801618,68.43927651950267,0.0033446768085407,0.4210526541353383,0.1966781801362947,1.3121052707518497,30.0,,0.0279330363128491,-0.0698496172932782,0.0813932415653759,-0.0532347661809909,1.0248797493820192,-0.0687683775379891,0.6845581751752784,0.0591573827081984,135.54423132423975,0.0029513953874164,,,,0.0,0.0,,0.0,,13.0,138.0,443.0,800.0,,13.0500001,174.51000101,397.79000314,895.5300045599997,0.0,,10.0,20.0,35.0,,13.0500001,-9.2899991,8.17000292999999,176.76000433999997
5.0,2.0,2025.0,Damian,14083670,,PRS model v2 - risk,No flag,No flag,2025-02-04,1.0,0.2114075877609791,0.64019999999996,10.0,,0.72,0.0778,0.1215245235863795,0.05236603464406,,0.0003604779351029,-0.0118047533484812,0.6325841295271426,1.303135888501742,0.0,0.0,0.0,,0.5533333333332777,0.0,0.0,0.7222222222222222,-0.1283333333332778,-0.2319277108433353,-0.3388802889577222,,0.0004082003941588,0.0,0.6985071715188392,0.0,0.0,0.0,0.2779870290206663,,0.0,0.0,0.9981343283582088,0.180187812183879,0.5828035714285695,82.0,,0.6873889946714031,0.1347857142857089,0.1873366771680214,0.2312712565493411,1.145994827912014,-0.0068408583103081,0.5822180630699362,0.0163775790963678,4.412861531941961,0.0003513028550038,0.99625468164794,0.2130743989453867,0.617079037800653,40.0,,0.7244898163265305,0.1468384879725086,0.204473911497969,0.2379573425405372,1.0171491726568047,-0.005614947454124,0.5981394311976665,0.017866094968767,8.166249145980437,0.0002545216306603,1.0,0.2600968165745462,0.54707792207787,20.0,,0.7307692628205127,0.1022727272726753,0.1406114975007337,0.1869436201780472,1.017149172656805,-0.0071316895347707,0.6227010726541813,0.0250202083796071,1.36331979106213,0.0002569969183903,,,,0.0,0.0,,0.0,18.0,50.0,154.0,291.0,560.0,9.96,32.010000000000005,84.24999999999999,179.57,326.37,0.0,10.0,10.0,10.0,12.0,-2.3100000000000005,3.89,15.75,42.73,75.48
5.0,2.0,2025.0,Damian,10732784,,PRS model v2 - risk,No flag,Brown,2025-02-04,0.6153847307692307,0.015744591268485,77.60742857142857,500.0,,0.1249999338235294,-25.608571428571363,-0.3299757755146924,-0.0411501380913619,1.0702188683419227,0.1998070463200845,-0.0107691433774779,0.7054832992864221,23.977087090272622,0.0,0.0,0.0,,99.65813333333332,0.0,0.0,0.0624999062499999,-32.77799999999987,-0.3289044145583973,-0.0672178542800933,1.075297543898834,0.2731484532539849,0.0,0.7115419324410124,0.0,0.0,0.0,0.3308133245393885,,1.0,0.0,0.4938461769230768,0.0832408124528648,17.95934156573387,1675.0,0.1818181818181818,0.0856481458333333,-2.0873388186008413,0.1133168056145185,-0.1162257987554202,1.042818066553813,-0.0158181090814903,0.6692052423092457,0.067304787554064,11.760094007614809,0.0476000458791102,0.4689441149068322,0.0659816639415294,26.127581048428947,1100.0,0.25,0.1049562521865889,-5.209625934264354,0.1102781338624887,-0.1993918198781855,1.05436132405577,-0.0116753600223099,0.667137508273027,0.0854696478419753,12.383189228177782,0.0910323195049621,0.4876543148148148,0.0462127240346513,38.40286307132778,825.0,0.5,0.1154790909090909,-10.696970953692944,0.0278028450913858,-0.2785461837524741,1.0598176592712778,-0.0065051671190027,0.6954759537877128,0.0252217451146284,12.858702223727548,0.0938946918622123,,,,0.0,0.0,,0.0,75.0,105.0,241.0,401.0,729.0,7474.36,8148.779999999999,9255.09000019,10477.160000420005,13092.36000142,0.0,500.0,500.0,500.0,500.0,-2458.35,-2688.9000000000005,-2577.9699998400006,-2089.059999640001,-1521.6699987600005
5.0,2.0,2025.0,Damian,20557243,,PRS model v2 - risk,No flag,No flag,2025-02-04,1.0,0.0627620558771414,67.14374149659866,680.0,,0.0136054421768707,-9.83693877551019,-0.1465056691248523,-0.0408840042514421,1.0171842741934556,0.2407859076395751,-0.0111074548902065,0.6025745248310624,20.373595505618,0.0,0.0,0.0,,81.68500000000006,0.0,0.0,0.0,-20.120714285714268,-0.2463207967889951,-0.2351015165813469,1.0174258514964294,0.3182939331539463,0.0,0.6286782790409161,0.0,0.0,0.0,0.0350685244126282,,0.0,0.0,0.9611650485436892,0.0642039253261679,49.32303738373833,1375.0,0.0,0.0646551724137931,-4.460700934018711,0.0707852867992476,-0.0904384881918493,0.9950509654902046,-0.0744645847288161,0.586421690314346,0.1639346903051941,51.10776783927349,0.1964441686472403,0.9591836734693876,0.0664550129301667,62.87581250012503,830.0,,0.0245398773006134,-8.278937499874989,-0.0239371789060125,-0.1316712607070331,1.0170741279123423,-0.011213082539568,0.5973139489348132,0.1626104780988987,19.719387755676365,0.2369412296101953,1.0,0.0643325775804627,65.76245033112586,730.0,,0.0264900662251655,-9.371059602648996,-0.032516216059351,-0.1424986379835187,1.0171842741934551,-0.0123013288861184,0.6008974878665668,0.3601651671692499,19.838797814207677,0.2369412296101953,,,,0.0,0.0,,0.0,98.0,147.0,151.0,160.0,214.0,8005.13,9870.13,9930.13,10060.13000002,10555.13000012,0.0,250.0,250.0,250.0,250.0,-1971.83,-1446.0300000000002,-1415.03,-1324.62999998,-954.5899998799998
5.0,2.0,2025.0,Damian,20850464,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.9285714285714286,0.0509878068369594,9.666666666666666,97.0,,0.0,-1.4666666666666666,-0.151724137930931,-0.0333333333332666,1.1260251726817816,0.2530710752442138,-0.1864341222151194,0.666621979237121,23.271773680864612,0.0,0.0,0.0,,11.5,0.0,0.0,0.0,-1.35,-0.1173913043477391,-0.1466666666665333,1.0898252031213684,0.324577121559633,0.0,0.7010200553086848,0.0,0.0,0.0,0.2070750591794501,,0.0,0.0,0.8651685393258427,0.0815399725536487,5.444857143714257,97.0,,0.0223880597014925,-0.4192380943809619,-0.0097296466973619,-0.076997078769045,1.097123693360606,-0.1105479124808741,0.6510626010851666,0.1772811442925842,84.53676880315092,0.1168943913001076,0.9491525423728814,0.0461017407261732,5.961333333466641,97.0,,0.0119047619047619,-0.8987999998666667,-0.1081548387096533,-0.1507716394284631,1.111278596245848,-0.1459492378219142,0.6519097757045268,0.259138916135194,22.2539034223839,0.1669610116005999,0.9761904761904762,0.0325090512625756,6.896551724137897,97.0,,0.0163934426229508,-0.9043103448275862,-0.0744827586206551,-0.131124999999925,1.1159707662752842,-0.1586862071646693,0.6443450148443309,0.2639531625826491,22.99429347826089,0.1669610116006,,,,0.0,0.0,,0.0,15.0,32.0,73.0,90.0,120.0,172.5,290.0,400.0,447.10000001,571.71000009,0.0,50.0,50.0,50.0,50.0,-20.25,-44.0,-52.45,-67.40999998999999,-44.01999991
5.0,2.0,2025.0,Damian,53122801,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.65,0.1114572926506034,0.9412048895454546,,,0.0833333055555555,0.1308070304544091,0.1389782733891526,0.0292282730331818,0.98648039509673,0.000522505610447,-0.0090412116576047,0.6878465512254696,11.059805860039663,0.0,0.0,0.0,,0.711999,0.0,0.0,1.0,0.711999,1.0,1.0,,7.11999e-05,0.0,0.7297281808229459,0.0,0.0,0.0,,,0.0,0.0,0.72,0.1403295765628566,1.001060984074074,11.7,,0.1038960779220779,0.3407368025924815,0.2090008150640741,0.3403756694280537,0.9812715855016814,-0.0089352736623978,0.5944600655587667,0.0456579344172907,10.802336426860622,0.0007425129466858,0.72,0.1403295765628565,1.001060984074074,11.7,,0.1038960779220779,0.3407368025924814,0.209000815064074,0.3403756694280537,0.9812715855016813,-0.0089352736623978,0.5944600655587666,0.0456579344172907,10.802336426860622,0.0007425129466858,0.72,0.1403295765628565,1.001060984074074,11.7,,0.1038960779220779,0.3407368025924815,0.2090008150640741,0.3403756694280538,0.9812715855016808,-0.0089352736623978,0.5944600655587666,0.0456579344172907,10.802336426860622,0.0007425129466858,,,,0.0,0.0,,0.0,1.0,22.0,27.0,27.0,27.0,0.711999,20.706507570000003,27.028646570000003,27.02864657,27.02864657,0.0,,11.7,11.7,11.7,0.711999,2.8777546700000003,9.19989367,9.199893670000002,9.19989367
5.0,2.0,2025.0,Damian,13991062,,PRS model v2 - risk,No flag,No flag,2025-02-04,1.0,0.1682598251050618,0.1447761194030298,,,1.0,0.0235820895522089,0.1628865979381134,0.0819402985074626,,0.0006279676691236,-0.0123524377008092,0.6018497564956892,,0.0,0.0,0.0,,0.1416666666666666,0.0,0.0,1.0,0.0474999999998333,0.3352941176468823,0.2166666666665,,0.0001297414653647,0.0,0.8333485166818204,0.0,0.0,0.0,,,0.0,0.0,0.955298005794702,0.1842177784663409,0.417974069295,250.0,,0.8689138433208489,0.0899108601782893,0.2391253433448225,0.2151110960781228,1.0030310536555036,-0.0125621853497891,0.6258831896136735,0.0120736165371344,9.379840359094464,0.0004415105296575,0.9075342311643836,0.2277745147661679,0.377016395918041,210.0,,0.8067484478527607,0.1201475433770721,0.2727313866709508,0.3186798894634086,1.002255005539254,-0.016301147678008,0.6157680683400152,0.0184082459731893,10.41726773361906,0.0005906519119248,0.8223683914473684,0.2696727189930364,0.4153939439697334,200.0,,0.737822323782235,0.1754242468484727,0.3454453239979939,0.4223081472301688,1.002255005539254,-0.0241113412730033,0.6352925206825387,0.0293075371453141,12.635605276079612,0.0005981539043098,,,,0.0,0.0,,0.0,12.0,67.0,332.0,612.0,1236.0,1.7000000000000002,9.7,137.08000151,229.98000151,515.78000151,0.0,,30.0,30.0,30.0,0.5700000000000001,1.58,57.89000145999999,73.29000146,110.95000145999998
5.0,2.0,2025.0,Damian,21326259,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.8421054210526315,0.1477142899175772,0.6231578947369999,10.0,,0.045454909090909,0.222368421052421,0.3568412162158357,0.4056698564594474,,0.002143170302808,-0.0181454183491157,0.4377323869459813,0.9538567493116474,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.7316486546329722,0.2399278592396669,0.4230685935498652,190.0,,0.0242113140132061,0.1580866437424886,0.6282116717087305,0.3736666964947469,1.0086360019742189,-0.0242757850480403,0.4421785412825886,0.0415425724869488,2.5810152793528727,0.0023516413481064,0.4999999889705883,0.2525382003489023,0.462977942610261,80.0,,0.0086956904347826,0.1396691187500036,0.6260421959422537,0.3016755354748404,0.9863417499148864,-0.0220049359248312,0.5117682572001949,0.0676907242263568,2.5382073191590813,0.001118236918704,0.2953020671140939,0.2602615909792384,0.4302013442282483,50.0,,0.0111421002785515,0.0670469817449328,0.5936442994323959,0.1558502376723389,1.00588235294,-0.0143599637034832,0.5682178243371021,0.0730538154011732,1.037824505592469,0.001118236918704,,,,0.0,0.0,,0.0,,38.0,153.0,276.0,835.0,,23.68,64.10000029,125.93000039000002,351.57000124,0.0,10.0,20.0,20.0,20.0,,8.45,9.99000028,37.990000300000005,131.37000095
5.0,2.0,2025.0,Damian,52696750,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.6716416119402986,0.2548520547278736,0.5818257056718656,12.189999999999998,,0.4324322432432432,0.1123351679104925,0.1930735730913702,0.3218788923682089,1.1200916677364705,0.0017895835266026,-0.0572459483929404,0.6336128334213963,5.379639136672426,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,0.0479986754215,0.0,0.0,0.5408162857142859,0.149338339760329,0.8791702045919285,58.349999999999994,,0.1936338885941644,0.1856887561224438,0.3014617162371785,0.2112091096269587,1.1511625393021685,-0.0821660672008359,0.6455699061213672,0.0653608798525409,6.361565235975906,0.0049533145323273,0.5408162857142856,0.149338339760329,0.8791702045919284,58.349999999999994,,0.1936338885941644,0.1856887561224438,0.3014617162371786,0.2112091096269586,1.1511625393021687,-0.0821660672008358,0.6455699061213672,0.0653608798525409,6.361565235975904,0.0049533145323273,0.5408162857142857,0.149338339760329,0.8791702045919285,58.349999999999994,,0.1936338885941644,0.1856887561224438,0.3014617162371785,0.2112091096269586,1.151162539302169,-0.0821660672008359,0.6455699061213672,0.0653608798525409,6.361565235975905,0.0049533145323273,,,,0.0,0.0,,0.0,,73.0,220.0,220.0,220.0,,38.982322280000005,172.31736009999997,172.31736009999997,172.31736009999997,0.0,3.51,11.58,11.58,11.58,,7.526456249999999,36.3949962,36.3949962,36.3949962
5.0,2.0,2025.0,Damian,21579891,,PRS model v2 - risk,No flag,No flag,2025-02-04,1.0,0.1862846701809794,0.1676666673332666,,,1.0,-0.0329999993332333,-0.196819080728136,-0.1953383678383667,,5.378543920195873e-05,-0.0097451732175287,0.271271745531337,,0.0,0.0,0.0,,0.142105264210421,0.0,0.0,1.0,-0.0336842094735789,-0.2370370278735278,-0.2221052378946842,,1.473680633599254e-05,0.0,0.3137213878334056,0.0,0.0,0.0,-0.0,,0.0,0.0,0.825910935222672,0.1750572369028672,0.1913857682396891,10.0,,0.9603658475609756,0.0557677905992696,0.0955636718380674,0.2913894335622874,1.020496033421099,-0.0163432425969467,0.4999400733025693,0.0207070872678553,11.20293398533005,4.888024730364579e-05,0.8823529294117647,0.2180958865792758,0.2252380954284761,,,0.9590163934426228,0.0643809525714571,0.0380733461004952,0.2858350957413777,1.0234720440055791,-0.0256833041390794,0.4464329319836329,0.0385776474397658,11.225584594222834,0.0001328861144953,0.9038460769230768,0.2301574100484515,0.2711111113887778,,,0.9404761904761904,0.0883333336111527,0.0049847965823749,0.3258196728218823,1.023472044005579,-0.0329667421169109,0.4272116639880373,0.0468809906985258,11.225584594222834,0.0001328861144953,,,,0.0,0.0,,0.0,19.0,30.0,72.0,105.0,267.0,2.70000002,5.03000002,19.52000002,23.65000002,51.10000011999999,0.0,,,,10.0,-0.63999998,-0.98999998,6.36000002,6.760000019999999,14.890000089999996
5.0,2.0,2025.0,Damian,52382067,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.8181818181818182,0.3987563923407039,0.5618181818181818,,,0.1538461538461538,0.3609090909090909,0.6423948220065016,0.3872715004294545,1.080237574308658,0.0057487779710823,-0.0905977562826865,0.7098087927646539,5.602409638554235,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.7424243371212121,0.2237910050323924,0.1814015157955038,10.0,,0.1005586592178771,0.0472727275758219,0.1572435396258371,0.2605972026665168,1.0861553168541167,-0.052904396709024,0.6416612279091514,0.0490628941721321,5.3291203060787975,0.0006810978821293,0.7424243371212121,0.2237910050323925,0.1814015157955038,10.0,,0.1005586592178771,0.0472727275758219,0.1572435396258371,0.2605972026665167,1.0861553168541165,-0.052904396709024,0.6416612279091514,0.0490628941721322,5.329120306078799,0.0006810978821293,0.7719299210526316,0.2304539321913728,0.1664035093421491,,,0.1,0.0461403511404122,0.1700547340184868,0.2772799162876509,1.0991532482219102,-0.0599851377965485,0.6667936141144759,0.0503597681439737,5.514651943597628,0.0006857795945305,,,,0.0,0.0,,0.0,,11.0,275.0,311.0,311.0,,6.180000000000001,37.940000129999994,47.89000017000001,47.89000017,0.0,,,10.0,10.0,,3.97,10.52000006,12.48000008,12.480000080000003
5.0,2.0,2025.0,Damian,51109410,,PRS model v2 - risk,Blue,No flag,2025-02-04,,,0.0756774877142857,,,0.4122807719298246,0.0395804591430285,0.5230149723297364,0.3232653061225714,1.0065393506802616,9.522548636769523e-05,,0.670395380057137,,0.0,0.0,0.0,,0.070104,0.0,0.0,0.1,0.0286511999999999,0.408695652174,0.222857142857,1.000088087885,9.301729691210126e-05,0.0,0.6729664186358562,0.0,0.0,0.0,,,0.0,0.0,0.9477612014925372,0.1569261725527447,9.647704545621282,1378.03408,0.5925926296296297,0.1824104495114006,-0.6532549336685857,0.0326156435192307,-0.0677109182375449,1.1511101353766906,-0.0640219756138363,0.5949851700702649,0.1270411275474053,15.649512427296193,0.0394028396860541,0.9435483951612904,0.1619124011470492,9.117564831509414,1204.4199999999998,0.6153846538461539,0.1885522154882155,-1.2544532816980565,0.0207661423439182,-0.1375864394583403,1.1518230373918663,-0.064787570097952,0.5943708797388261,0.1414120571515157,15.468761226281822,9.522548636769522e-05,,,0.0756774877142857,,,0.4122807719298246,0.0395804591430285,0.3232653061225714,0.5230149723297364,1.0065393506802618,,0.670395380057137,,,9.522548636769523e-05,,,,0.0,1.0,137.0,0.5,10.0,35.0,35.0,159.0,169.0,0.70104,2.64871207,2.64871207,1449.6928082099998,1630.46206821,0.0,,,88.02,88.02,0.286512,1.3853160699999998,1.38531607,-199.45807179000005,-110.40008379
5.0,2.0,2025.0,Damian,52495704,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.6538461538461539,0.1018421423424487,8.646833333833465,,0.5,0.0799999899999999,-4.320833332833366,-0.4997012392879596,0.0684925466922,0.967503113276984,0.0242889729546949,-0.056325068751295,0.7926617819062947,25.071705685618777,0.0,0.0,0.0,,10.088275862069173,0.0,0.0,0.0204081428571428,-4.912413793103517,-0.4869428493298255,0.035516266325862,0.9886815878020268,0.0226300582511233,0.0,0.746057999927308,0.0,0.0,0.0,0.1363252783889502,,0.0,0.0,0.5426829146341464,0.1881251015132307,6.811515152222247,325.0,0.125,0.0819672103825136,-0.1882828276768131,0.1204065355377373,-0.0276418423021526,0.9864062795268372,-0.0155737242278425,0.6749715512456262,0.1191692425176035,11.878831187711723,0.0118884158773855,0.5426829146341464,0.1881251015132308,6.811515152222248,325.0,0.125,0.0819672103825136,-0.1882828276768131,0.1204065355377373,-0.0276418423021526,0.9864062795268376,-0.0155737242278426,0.6749715512456264,0.1191692425176035,11.878831187711723,0.0118884158773855,0.5408804905660378,0.1870754437918629,6.366217617305726,125.0,0.125,0.0835654568245125,-0.7242487040414972,0.1157538551112539,-0.1137643648989241,0.9863264612200866,-0.0187104174166763,0.7189605236080164,0.1004718884714455,13.342445216197868,0.0120844098897303,,,,0.0,0.0,,0.0,29.0,60.0,193.0,198.0,198.0,292.56,518.8100000300001,1228.68000014,1348.6800001400002,1348.68000014,0.0,,50.0,150.0,150.0,-142.46,-259.24999997,-139.77999988000002,-37.27999988000002,-37.279999879999984
5.0,2.0,2025.0,Damian,53109744,,PRS model v2 - risk,No flag,No flag,2025-02-04,0.041666625,0.239334531880468,0.2476500079167083,5.92,,0.4144737894736842,0.2476500079167083,1.0,1.0,1.0274385296238633,0.0004637065731646,-0.0081376781436699,0.5788440887314821,18.261232369323213,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.037037,0.2120360059057497,0.2932288959259629,7.44,,0.3913044472049689,0.1072444514815185,0.7559259259259259,0.3657363001106585,1.028874871103403,-0.0083536350776698,0.580848689293815,0.0532044063312982,19.21120600796466,0.0004869718506976,0.037037,0.2120360059057497,0.2932288959259629,7.44,,0.3913044472049689,0.1072444514815185,0.7559259259259259,0.3657363001106584,1.0288748711034026,-0.0083536350776698,0.580848689293815,0.0532044063312982,19.211206007964655,0.0004869718506976,0.037037,0.2120360059057497,0.2932288959259629,7.440000000000001,,0.3913044472049689,0.1072444514815185,0.7559259259259259,0.3657363001106585,1.0288748711034028,-0.0083536350776698,0.580848689293815,0.0532044063312982,19.21120600796466,0.0004869718506976,,,,0.0,0.0,,0.0,,24.0,27.0,27.0,27.0,,5.94360019,7.91718019,7.91718019,7.917180189999999,0.0,1.52,1.52,1.52,1.52,,5.94360019,2.89560019,2.8956001899999997,2.8956001899999997
